,title,releaseyear,count,avg,std,idxstart,idxstop
3129,Jubei Chan the Ninja Girl: Secret of the Lovely Eyepatch,2000,440,3.3704545454545456,1.2327131100017747,17790118,17790557
10984,College,1927,440,3.5772727272727267,1.1573605622598258,62376537,62376976
2652,Tuvalu,1999,440,2.918181818181818,1.2942658022763909,15196024,15196463
6875,Elvira's Haunted Hills,2002,439,2.6765375854214124,1.1942042433282658,39751700,39752138
1759,When It Was a Game 2,1992,439,3.5785876993166292,1.1759150213876983,10765273,10765711
4377,Sacrifice,2000,439,2.656036446469248,1.0468104320631366,25179022,25179460
17168,Wes Craven Presents: Don't Look Down,1998,439,2.7015945330296134,1.1048751811370656,97108524,97108962
14761,VH1 Inside Out: Warren Zevon,2004,439,3.621867881548975,1.2870744034942718,83408085,83408523
15787,Green Legend Ran,1998,439,3.168564920273349,1.2623207790424011,89514440,89514878
14297,Kino's Journey,2004,439,3.8610478359908886,1.215432202809008,80478391,80478829
4369,Gas,2005,439,2.995444191343964,1.107019319199667,25171969,25172407
2,Fear X,2003,439,2.2141230068337125,0.9987149343916092,8272,8710
15214,Discworld: Wyrd Sisters,1996,439,3.013667425968109,1.163137297274157,86202422,86202860
16308,Off the Menu: The Last Days of Chasens,1997,439,2.9681093394077447,1.081584860456338,92552975,92553413
11007,Butch Camp,1997,439,2.4738041002277904,1.18979022973819,62555984,62556422
6057,A Love Divided,1999,439,3.5125284738041,1.0210552107964004,35024836,35025274
10117,Ranma 1/2: The Movie 2: Nihao My Concubine,1992,438,3.7260273972602738,1.2777721119298409,57089998,57090435
16372,Candy,1968,438,2.34703196347032,1.1735781658275275,92973935,92974372
11646,National Lampoon's Last Resort,1994,438,2.1575342465753424,1.1937146437292523,65837742,65838179
765,New Rose Hotel,1998,438,2.230593607305936,1.0042262812165763,5227838,5228275
2354,Myra Breckenridge,1970,438,2.449771689497717,1.094188652071389,13779322,13779759
8403,The Navigator: A Time Travel Adventure,1988,438,3.0570776255707766,1.200811235836531,48585032,48585469
14574,The Oscar Wilde Collection: Stage Left,2002,438,3.0730593607305936,1.2027955455230888,82709128,82709565
15716,Chronos: Special Edition,2004,438,3.2283105022831053,1.1459367863020211,88895925,88896362
16679,Run the Wild Fields,2000,438,3.3310502283105023,0.9639598185213388,94822685,94823122
4069,The President's Analyst,1967,438,3.1757990867579915,1.082723892840192,23337626,23338063
11515,Inner Senses,2002,438,3.0,1.0576962991271242,65230212,65230649
9750,SCTV Network 90: Vol. 3,1982,438,3.7716894977168947,1.2397239250888272,55125421,55125858
3726,The Serpent's Kiss,1997,437,2.6270022883295194,1.050445446537025,21698757,21699193
12535,To Catch a Killer,1992,437,3.1441647597254003,1.0457690940288191,70448017,70448453
2305,Sports Bloopers DVD Triple Play,1999,437,2.65675057208238,1.1405893793533777,13645841,13646277
15212,The Lower Depths (Donzoko),1957,437,3.7986270022883297,1.0439749510411211,86201537,86201973
12287,Freeze Frame,2004,437,2.462242562929062,1.1081423240138322,69337576,69338012
8046,Sonic the Hedgehog: The Movie,1999,437,3.2128146453089244,1.3890782202698586,46747916,46748352
4070,National Geographic: Lost Subs: Disaster at Sea,2002,437,3.356979405034325,1.0173677310895732,23338064,23338500
8146,Bob the Builder: Can We Fix It?,2002,437,3.5537757437070936,1.1619307198641555,47574540,47574976
5997,The Devil at 4 o'clock,1961,437,3.0228832951945086,1.0212514948192764,34753942,34754378
5139,The Grid,2004,436,3.43348623853211,1.1484643725202088,29515188,29515623
12485,Someday's Dreamers,2003,436,3.6972477064220177,1.0900264044942851,70281697,70282132
1207,Mermaid,2000,436,3.2981651376146788,1.080730440330138,7495260,7495695
490,Fairly Oddparents: Timmy's Top Wishes,2001,436,3.823394495412844,1.1783612631072518,3199773,3200208
29,Bio Zombie,1998,436,3.0871559633027523,1.1678884668872676,109121,109556
10439,Lost in La Mancha: Bonus Material,2002,436,3.2477064220183487,1.1182880371333028,58871697,58872132
8711,Sailor Moon: Vol. 10: The Trouble With Rini,1992,436,3.6857798165137616,1.4319037136264483,50231654,50232089
1578,JFK: Special Edition: Bonus Material,1991,436,3.5917431192660554,1.099760477706039,9848686,9849121
2530,Bride of the Monster,1956,436,2.876146788990826,1.2109136047916491,14385596,14386031
2046,Pablo Francisco: Bits and Pieces,2004,436,3.5986238532110093,1.2273257030834857,11977478,11977913
15120,Benny Hill's World Tour: New York,1991,436,3.238532110091743,1.2843381372535054,85659261,85659696
4434,Cracking the Da Vinci Code,2004,435,2.397701149425288,1.0723244717702285,25635417,25635851
2464,The Mambo Kings,1992,435,3.2551724137931037,0.9692702102037524,14193365,14193799
1574,Sex Pistols: Never Mind the Bollocks,2002,435,3.813793103448276,1.203364289135352,9847740,9848174
6679,The Pool,2001,435,2.3839080459770114,1.1047310551388223,38427816,38428250
1260,Dead Man's Walk,1996,435,3.358620689655172,1.1507670329695927,7882320,7882754
13766,Killer Condom,1996,434,2.5622119815668203,1.2561556051590783,77627283,77627716
1491,Peacemaker,2003,434,3.880184331797235,1.1336592857468408,9308747,9309180
8442,Paper Soldiers,2002,434,2.947004608294931,1.1950176000774602,48894225,48894658
6282,Paul Simon: Graceland,1997,434,3.45852534562212,1.2366834048484865,36445970,36446403
6074,Clint Eastwood: Out of the Shadows,2000,434,3.221198156682028,1.107957161325747,35165847,35166280
13799,El Diablo,1990,434,3.006912442396313,1.1328558409563705,77833375,77833808
2733,The Turandot Project,2001,434,3.179723502304148,1.1359049730856985,15648260,15648693
13358,Charlie Chan: Meeting at Midnight,1944,433,3.438799076212471,1.0774061910473829,75441237,75441669
4655,Point Blank,1998,433,2.9699769053117784,1.0666146178988904,26947611,26948043
399,S.W.A.T.: Season 1,1975,433,3.244803695150116,1.1850208369886162,2633751,2634183
2295,The Roman Empire in the First Century,2002,433,3.4272517321016167,0.9918355269965244,13611567,13611999
10945,Love on the Run,1979,433,3.4087759815242493,1.0425659534857663,62243798,62244230
16884,Breakaway,2002,433,2.905311778290993,1.0070396362066862,95802224,95802656
11133,Styx: Return to Paradise,1996,433,3.471131639722864,1.2731814867270197,62905425,62905857
11924,What's New Pussycat?,1965,433,3.147806004618938,1.0357806750019976,67124272,67124704
13878,GTO: Great Teacher Onizuka: Set 1,1998,432,4.152777777777779,1.0627496075722924,78152236,78152667
10755,The Prisoner,1990,432,2.803240740740741,1.1286211914968405,60972169,60972600
8044,Heart of Glass,1976,432,2.9652777777777777,1.3337492117622949,46745431,46745862
7907,Devour,2005,432,2.703703703703704,0.9861002433760386,46077049,46077480
5096,Forbidden Zone,1980,432,3.1435185185185186,1.4570246920902776,29082303,29082734
12432,The Beverly Hillbillies,1962,431,3.2598607888631093,1.2914995974906982,70060093,70060523
9530,The Old Grey Whistle Test: Vol. 1,1971,431,3.5823665893271466,1.2021114313800083,53807147,53807577
16535,The Boston Strangler,1968,431,3.1160092807424595,0.8962405833304645,93928767,93929197
2511,Distant,2002,431,2.7517401392111367,1.1564769635730556,14297133,14297563
9250,Dragon Tales: Let's Share! Let's Play!,2001,431,3.5011600928074245,1.1617945754836323,52590204,52590634
8768,2009 Lost Memories,2002,431,3.1067285382830625,1.1037696294906971,50550366,50550796
16171,13 Moons,2002,431,2.5846867749419955,1.0713078642206948,91971460,91971890
3635,The Last September,1999,430,2.7418604651162792,1.0369302993192433,21176795,21177224
6278,Mystic River: Bonus Material,2003,430,3.244186046511628,1.194328131761505,36423230,36423659
13722,Campion: Look to the Lady,1989,430,3.6046511627906983,1.0661719151859168,77522410,77522839
16700,Gotcha!,1985,430,3.4465116279069767,0.9354389187942868,94922723,94923152
5385,My Favorite Broadway: The Leading Ladies,1999,430,3.5,1.2233199205060696,30898829,30899258
1903,Photon: The Idiot Adventures,2000,430,3.6720930232558135,1.2619338392334551,11350999,11351428
17663,Heir to an Execution,2004,430,3.4860465116279067,1.024600068398519,100060277,100060706
5471,Power Rangers: Ninja Storm,2003,430,3.204651162790697,1.2704061771956194,31317565,31317994
6995,Au Hasard Balthazar,1966,429,3.5454545454545454,1.2274669620966503,40570579,40571007
7693,Killer Elite,1975,429,2.9044289044289044,0.9275397755111152,44539127,44539555
5278,Dark Shadows: Vol. 6,1968,429,3.6993006993006987,1.2757463104033142,30213891,30214319
3065,Rustler's Rhapsody,1985,429,3.233100233100233,1.1309277672167883,17397336,17397764
16030,Vampirella,1996,429,2.160839160839161,1.115583719286377,91146882,91147310
5195,Godzilla: Tokyo S.O.S.,2003,429,3.5641025641025643,1.1067573538479225,29896847,29897275
5018,"Paris, France",1994,429,2.3193473193473197,1.0547366989338598,28666388,28666816
16855,Ruin Explorers,2000,429,3.3869463869463865,1.2135279625977966,95644151,95644579
9434,The Who: Live at the Royal Albert Hall,2000,429,3.5990675990675984,1.1476535573674045,53296728,53297156
16169,Desert Saints,2002,428,2.955607476635514,0.9473974953258568,91970838,91971265
12774,The Chase,1966,428,3.0630841121495327,1.0670256600852142,71770303,71770730
8801,In My Skin,2002,428,2.614485981308411,1.2203398742489655,50653839,50654266
15780,Sheryl Crow: Rockin' the Globe Live,1999,428,2.9696261682242997,1.255460168257671,89508804,89509231
7211,Dolls,2002,428,3.0514018691588785,1.1729716623790063,41573286,41573713
8334,Everything Put Together,2001,428,2.5070093457943927,1.04677851601707,48306846,48307273
15260,The Thing Below,2004,428,1.733644859813084,0.8829055606437387,86380577,86381004
5482,Company,2002,428,3.6728971962616814,1.1130130944018115,31346277,31346704
8406,Full Eclipse,1993,428,2.866822429906542,1.093105922248118,48619985,48620412
16350,Captives,1994,428,2.836448598130841,1.0305513018164625,92860192,92860619
2185,Growing up with Winnie the Pooh: A Great Day of Discovery,2003,428,3.72196261682243,1.1957025379876725,12887867,12888294
17507,The Enforcer,1951,428,3.5560747663551404,0.8986675047700448,99147270,99147697
8234,Dominion Tank Police Part 1 & 2,1989,428,3.366822429906542,1.1615016852034887,47853565,47853992
673,Brain Donors,1992,428,3.3177570093457938,1.3066911256930185,4512871,4513298
3548,Company: Original Cast Album,1970,428,3.448598130841121,1.2677424549012797,20816926,20817353
4936,I'm All Right Jack,1959,428,3.22196261682243,1.1335099233205015,28311610,28312037
9878,Sailor Moon: Vol. 9: The Return of the Doom Tree,1992,427,3.68384074941452,1.4227315657314672,55740493,55740919
17420,Sandbaggers: Collection 1,1978,427,3.4707259953161587,1.3185614854695202,98767333,98767759
17005,Battle Athletes Victory: Vol. 1: Training,1998,427,3.309133489461358,1.3935233086277246,96519435,96519861
6256,Millennium: Season 3,1998,427,3.8173302107728335,1.132603637063374,36374498,36374924
14920,Saiyuki: The Movie: Requiem,2005,427,3.8829039812646364,1.1656130841642014,84488294,84488720
12721,Loving Jezebel,2000,427,2.5175644028103044,1.091395199909838,71345518,71345944
3645,Flash Gordon Conquers the Universe,1940,427,3.128805620608899,1.149193476337819,21192144,21192570
5596,Local Boys,2002,427,3.2365339578454333,1.1194575365985675,32184606,32185032
14083,I Like It Like That,1994,427,3.2810304449648706,1.1372718358340284,79229994,79230420
8787,Funny Bones,1995,427,3.100702576112412,1.2114498535245295,50567373,50567799
365,Digging to China,1998,426,3.2464788732394365,0.9557335239503144,2328212,2328637
3695,Simple Men,1992,426,3.5492957746478875,1.1921740002154293,21435506,21435931
3530,Permanent Record,1988,426,3.129107981220657,1.0591641901836022,20676878,20677303
3202,Finding Graceland,1999,426,2.9624413145539905,0.9412296684707402,18346456,18346881
11893,Fingers,1978,426,2.704225352112676,1.0732911894660455,67048169,67048594
4461,Taboo,2002,426,2.035211267605634,1.0306019834658506,25908040,25908465
11092,Princesa,2001,426,2.9061032863849765,1.1240479868118916,62781842,62782267
3336,A Force of One,1979,426,3.2793427230046945,0.9807516231904524,19379019,19379444
1810,Million Dollar Baby: Bonus Material,2005,426,3.4647887323943665,1.1546719052991312,11026240,11026665
15336,Operation Delta Force 2,1997,426,3.2957746478873235,1.2397300122232402,86711794,86712219
16305,Clifford: King Clifford / Be My Big Red Valentine,2002,426,3.4812206572769955,1.2766867377817226,92551279,92551704
11482,Stephen Lynch: Live at the El Rey,2004,426,3.9624413145539914,1.087054707315535,65014706,65015131
17496,Dr. Andrew Weil: 8 Weeks to Optimum Health & Spontaneous Healing,2000,426,3.3474178403755865,1.1491803157813718,99125072,99125497
14076,Sesame Street: Elmo Saves Christmas,1997,425,3.1411764705882352,1.0819692414511457,79080168,79080592
14494,Prehistoric Planet: The Complete Dino Dynasty,2002,425,3.3905882352941177,1.138794360345936,82370826,82371250
15038,Lupin the 3rd: Dragon of Doom,2002,425,3.3647058823529417,1.256016661780918,85145970,85146394
541,Dario Argento Collection: Vol. 2: Demons,1985,425,3.1858823529411766,1.1845230304593413,3408462,3408886
4627,Buffalo Bill and the Indians,1976,425,2.7011764705882357,1.0279041060386287,26829234,26829658
16307,Cardcaptors,2000,425,3.2211764705882358,1.483405788570347,92552550,92552974
4229,Cherry 2000,1988,425,2.9529411764705884,0.9616882502440379,24237611,24238035
11955,Escanaba in da Moonlight,2000,425,2.9176470588235293,1.294438462908166,67204412,67204836
5100,Rock My World,2001,424,2.9646226415094334,1.143551794479451,29144449,29144872
12384,Ronald Reagan: A Legacy Remembered,2002,424,3.1580188679245285,1.5128480699207272,69786023,69786446
15227,Elvis Presley: Elvis: '68 Comeback Special,1968,424,3.867924528301887,1.1478073575966827,86228464,86228887
8706,The Innocents,1961,424,3.4646226415094334,1.0788154532304732,50219389,50219812
17120,Butterfly Kiss,1995,424,2.0919811320754715,1.0363815133209562,96902360,96902783
6346,Nothing Sacred,1937,424,3.356132075471698,1.1044763727793219,36737092,36737515
3241,Heat and Dust,1983,424,2.9433962264150937,1.0377787298173111,18819795,18820218
1258,Van Halen: Video Hits: Vol. 1,1996,423,3.4160756501182035,1.2075126198667987,7878492,7878914
11648,Happy Lesson,2004,423,3.7588652482269502,1.1334212057289634,65840618,65841040
13258,Shame,1968,423,3.83451536643026,1.0545590270296117,74876089,74876511
200,Cleopatra Jones,1973,423,3.238770685579196,1.2154289446606557,1292602,1293024
17473,Across the Tracks,1989,423,2.9338061465721035,0.9150005129944936,99075475,99075897
2638,Mapp and Lucia: Series 1,1985,423,3.0709219858156027,1.4157776438068883,15166877,15167299
8820,Andrew Dice Clay: No Apologies,1993,423,2.91725768321513,1.3209567588147848,50701645,50702067
11126,El Mar,2000,423,3.0732860520094563,1.0593812954026292,62853236,62853658
11193,Naked Fame,2005,423,2.7044917257683214,1.0496666877484917,63311938,63312360
6442,Kandukonden Kandukonden,2000,422,3.1966824644549763,1.2302230324610728,37094801,37095222
10321,"Best of Travels in Europe with Rick Steves: Greece, Turkey, Israel & Egypt",2000,422,3.3767772511848344,1.0153938570722798,58201592,58202013
3834,Barbarosa,1982,422,2.9763033175355447,1.0277696751485086,22168062,22168483
9661,Tornado!,1996,422,2.853080568720379,1.0763407766327218,54621765,54622186
14127,Duran Duran: Greatest,2003,422,3.651658767772512,1.207984729336171,79553635,79554056
4693,Revolutionary Girl Utena,1997,422,3.4691943127962084,1.3657103476622454,27123210,27123631
5137,Bjork: The Inner or Deep Part of an Animal or Plant Structure,2004,422,3.6943127962085303,1.1453246716893568,29502313,29502734
13006,Tattoo: A Love Story,2002,422,3.0710900473933656,1.1414916018961874,73350484,73350905
5519,Prince: Live at the Aladdin Las Vegas,2002,422,3.4668246445497632,1.2052762608568477,31814578,31814999
9774,Untold Scandal,2003,422,3.3957345971563977,1.0267884896837869,55162199,55162620
8916,A Tale of Springtime,1989,422,2.758293838862559,1.1450966675847498,51135182,51135603
5511,Dead Above Ground,2002,421,1.957244655581948,0.9835106103475506,31572820,31573240
5555,Double Trouble,1967,421,3.6104513064133017,1.1263566791958386,31942230,31942650
14617,A Prayer for the Dying,1987,421,2.9382422802850354,0.9455412295794962,82839752,82840172
12436,Bride with White Hair 2,1993,421,3.30166270783848,1.1744396107497954,70069714,70070134
3254,Elvis: Aloha from Hawaii,1973,421,3.909738717339668,1.0947619523012435,18957436,18957856
6962,Safe Passage,1994,421,3.3729216152019004,1.090284569636267,40262451,40262871
5626,Baazigar,1993,421,3.218527315914489,1.1532207166129722,32288621,32289041
2682,King Crimson: Deja Vrooom,1999,420,3.1190476190476186,1.4058107464645742,15375973,15376392
3889,Hotel,2003,420,1.9785714285714289,1.0451784341363313,22574807,22575226
16499,Marihuana / Assassin of Youth / Reefer Madness,1930,420,2.7642857142857142,1.1166108220374529,93776728,93777147
