,title,releaseyear,idx,count,avg,std
9907,Chino,1973,55843835,313,2.984025559105431,1.0188638159170589
9908,Venus Boyz,2002,55844148,230,2.708695652173913,1.2501871315503692
9909,The Very Best of Ghost Hunters: Vol. 1: Most Bizarre Episodes & Scariest Moments,2004,55844378,68,3.5588235294117645,1.1679840971567519
9910,To the Manor Born: The Complete Series,1979,55844446,838,3.89618138424821,1.1043242085335334
9911,Bring Me the Head of Alfredo Garcia,1974,55845284,753,3.455511288180611,1.1516831196873165
9912,I Confess,1953,55846037,816,3.6200980392156863,0.9289927025379179
9913,Plump Fiction,1996,55846853,2312,3.2569204152249136,1.414120166349853
9914,The Master Swordsman,2001,55849165,132,2.878787878787879,1.2249322988731963
9915,The Healer,2002,55849297,201,3.0696517412935322,0.9384672472911676
9916,The Duchess of Duke Street: Series 1,1976,55849498,54,4.185185185185185,1.00137080256265
9917,5 Fingers of Death,1973,55849552,374,3.409090909090909,1.0752553370543574
9918,Bolero,1984,55849926,273,2.0915750915750917,1.0319273597802738
9919,Owning Mahowny,2003,55850199,8868,3.291610284167794,0.950031206022024
9920,Salsa,1988,55859067,244,2.721311475409836,1.256212725289706
9921,Curse of the Puppet Master,1998,55859311,445,2.9191011235955058,1.1889827967206315
9922,Bucket of Blood,1959,55859756,327,3.0458715596330275,1.2018231901760625
9923,High Risk (Meltdown),1995,55860083,960,3.1489583333333333,1.1299423650186273
9924,Haxan: Witchcraft Through the Ages,1922,55861043,642,3.015576323987539,1.2529368843141941
9925,Three Coins in the Fountain,1954,55861685,924,3.670995670995671,0.8936904153132774
9926,Desperate Hours,1990,55862609,1487,2.694687289845326,0.9239356295063362
9927,Glass Trap,2004,55864096,110,1.9454545454545455,1.0688682513962957
9928,The Bridge on the River Kwai,1957,55864206,38778,4.117334571148589,0.8448728252263593
9929,"Doogie Howser, M.D.: Season 2",1990,55902984,362,3.748618784530387,1.0695745906438734
9930,Alone in the Dark,1982,55903346,128,2.4453125,1.0443942154874997
9931,The Year Without a Santa Claus,1974,55903474,2422,3.624690338563171,1.1422093701026343
9932,Virgin Fleet,2000,55905896,98,2.7551020408163267,1.2941092948969544
9933,Pilates Conditioning for Weight Loss,2002,55905994,521,2.712092130518234,1.1090396492133736
9934,H.O.T.S.,1979,55906515,180,2.6944444444444446,1.1836723562344353
9935,Saturn 3,1980,55906695,1842,2.454397394136808,1.0380045850171153
9936,The Cool and the Crazy,1994,55908537,123,2.0569105691056913,0.8769942478154017
9937,Worth Winning,1989,55908660,132,2.8636363636363638,0.9109828797307523
9938,Anna Karenina,1977,55908792,116,2.9482758620689653,1.2165867146426295
9939,Riding Giants,2004,55908908,7863,3.9398448429352664,0.9372087523830961
9940,Death Race 2000,1975,55916771,3876,3.047471620227038,1.1366019938095495
9941,The Prophecy: Uprising,2005,55920647,1866,2.8585209003215435,1.0250479082430253
9942,Junkers Come Here,1995,55922513,149,3.0671140939597317,1.2567371705498445
9943,Tall in the Saddle,1944,55922662,138,3.601449275362319,1.0393689213524657
9944,Firetrap,2001,55922800,265,2.883018867924528,1.0521740025867743
9945,The Color of Money,1986,55923065,22332,3.526956833243776,0.8651918102116127
9946,Hellboy,2004,55945397,51344,3.3693518229978188,0.9840937751883955
9947,Screaming Dead,2003,55996741,179,2.2960893854748603,1.1219179073768804
9948,Who is Cletis Tout?,2002,55996920,3441,3.2542865446091254,0.9707281132649282
9949,Roughnecks: The Starship Troopers Chronicles: The Zephyr Campaign,1999,56000361,754,3.553050397877984,1.2178915903486718
9950,Baby Einstein: Baby Da Vinci,2004,56001115,929,3.976318622174381,1.0351617033516733
9951,Lain #2: Knights,1998,56002044,2609,3.8420850900728247,1.2142849535007012
9952,Invasion: Earth,1998,56004653,31,3.161290322580645,0.7660865862605107
9953,Goo Goo Dolls: Live in Buffalo,2004,56004684,118,3.5084745762711864,1.332423322510749
9954,This Man Must Die,1969,56004802,132,3.022727272727273,1.0550449444031964
9955,Battle Queen 2020,2000,56004934,287,1.9337979094076656,0.9943081223072765
9956,The Boy Who Could Fly,1986,56005221,3169,3.547175765225623,0.9844478925946617
9957,Finian's Rainbow,1968,56008390,443,3.345372460496614,1.0898236583017327
9958,Inspector Morse 23: The Death of the Self,1992,56008833,1392,3.8060344827586206,1.1313293568866087
9959,Rocket Gibraltar,1988,56010225,578,3.2387543252595155,1.039906090312074
9960,The Berenstain Bears: Bears Mind Their Manners,2005,56010803,114,2.9210526315789473,1.250576967489759
9961,The Doors Collection,1991,56010917,603,3.6666666666666665,1.183075790066494
9962,The Best of Ultimate Wrestling,2003,56011520,222,2.5135135135135136,1.3778483347600956
9963,The History Channel Presents: The American Revolution,1994,56011742,72,3.6944444444444446,1.1623597751615375
9964,D.E.B.S.,2004,56011814,3875,2.577290322580645,1.1874180771347334
9965,Make Mine Music,1946,56015689,478,3.506276150627615,1.1254763487550237
9966,Mother Kusters Goes to Heaven,1975,56016167,122,3.0163934426229506,1.2543929794295912
9967,Harry Potter and the Prisoner of Azkaban: Bonus Material,2004,56016289,604,3.673841059602649,1.0553762462248077
9968,Mary Magdalene: The Hidden Apostle,2004,56016893,132,3.212121212121212,1.1080306241686195
9969,Transcendence,2001,56017025,113,3.185840707964602,1.2376731849236877
9970,The Twilight Zone: Vol. 4,1961,56017138,2725,4.007706422018349,1.0036334293958924
9971,The Jetsons: Season 1,1962,56019863,1687,3.8251333728512154,1.059972359022436
9972,Get Out Your Handkerchiefs,1978,56021550,455,3.074725274725275,1.1128217185485174
9973,Legacy of Rage,1986,56022005,75,2.32,1.034859088636387
9974,Parasite Dolls,2004,56022080,257,2.9299610894941632,1.099591893893513
9975,A Yank in the R.A.F.,1941,56022337,328,3.027439024390244,0.976481127633012
9976,God of Gamblers,1989,56022665,198,3.5555555555555554,1.0514273340715337
9977,My Brilliant Career,1979,56022863,558,3.6039426523297493,1.0190579370911748
9978,My Cousin Vinny,1992,56023421,52939,3.8185836528835075,0.8852830769531412
9979,The Count of Monte Cristo,1998,56076360,2122,3.905278039585297,1.0478560504784697
9980,From the Hip,1987,56078482,185,3.3513513513513513,1.0401719248802022
9981,The Grateful Dead: Truckin' Up to Buffalo,1989,56078667,140,3.6714285714285713,1.3386712876305857
9982,Rugrats All Grown Up: O' Brother!,2004,56078807,179,3.201117318435754,1.2701114554012227
9983,Hofmann's Potion,2004,56078986,402,2.9676616915422884,1.106942813793953
9984,The Locusts,1997,56079388,628,2.909235668789809,1.0435016023666424
9985,Alexander the Great,1956,56080016,304,2.7796052631578947,1.0166921864938092
9986,Harry Connick Jr.: Only You,2004,56080320,184,3.4184782608695654,1.2785376622826707
9987,Eat My Dust!,1976,56080504,145,2.4,1.1531067480566546
9988,Dragon Ball Z: The Return of Cooler,2002,56080649,1039,3.954764196342637,1.2696478626447898
9989,Miss Congeniality,2000,56081688,232944,3.361267085651487,1.111658414542348
9990,Never a Dull Moment,1968,56314632,120,2.8583333333333334,1.1423355704676081
9991,Kuffs,1992,56314752,599,3.1969949916527547,1.039097617200494
9992,"I Love You, Don't Touch Me",1998,56315351,170,2.347058823529412,0.9656559167120393
9993,Traces of Red,1992,56315521,330,2.912121212121212,1.0680646830252387
9994,Hunted,1995,56315851,771,3.146562905317769,1.0502537471782034
9995,The Fan,1996,56316622,13152,2.974528588807786,0.9568895984188783
9996,Avril Lavigne: My World,2003,56329774,338,3.272189349112426,1.2604105885467949
9997,Hocus Pocus,1993,56330112,20010,3.344977511244378,1.0815711321670132
9998,Tomorrow Man,2001,56350122,360,2.577777777777778,1.045920942176774
9999,CSI: Season 1,2000,56350482,17013,4.396755422324105,0.9366553668653628
10000,The Bad News Bears in Breaking Training,1977,56367495,2011,3.015912481352561,1.1126260594572424
10001,Secret KGB JFK Assassination File,2000,56369506,149,2.48993288590604,0.9872845932044721
10002,Love and Death on Long Island,1996,56369655,1945,3.138817480719794,0.9957542981146025
10003,The Mark of Zorro / Don Q: Son of Zorro,1920,56371600,243,3.102880658436214,1.1905457190777602
10004,Gokusen,2004,56371843,155,3.729032258064516,1.2250591949850758
10005,Nostradamus: His Life and Prophecies,2001,56371998,187,2.46524064171123,1.0559838765052998
10006,Series 7: The Contenders,2001,56372185,1777,2.983117613956106,1.2284137321625832
10007,Bad Santa,2003,56373962,65630,3.1371324089593173,1.1794613955511224
10008,World in the Balance: Nova,2004,56439592,141,3.801418439716312,1.0329319157808516
10009,Joseph Campbell and The Power of Myth,1988,56439733,1790,3.9743016759776535,1.1715476745247466
10010,The Child I Never Was,2002,56441523,264,2.662878787878788,1.0818688448369487
10011,The Celluloid Closet,1995,56441787,4762,3.8311633767324653,1.0077664970920874
10012,The Bad News Bears Go to Japan!,1978,56446549,1561,2.5086483023702755,1.0974705201272457
10013,Landmarks of Early Film,1997,56448110,211,3.1421800947867298,1.1389997215408498
10014,Freaks,1932,56448321,2974,3.827841291190316,1.014994300521239
10015,The East Is Red: Swordsman 3,1992,56451295,378,3.082010582010582,1.164348799489289
10016,Return to a Better Tomorrow,1994,56451673,133,2.857142857142857,1.1114094360221416
10017,Dancing at the Blue Iguana,2001,56451806,3107,2.5484390086900546,1.0533652493933874
10018,Yu-Gi-Oh!: Season 2,2002,56454913,890,3.662921348314607,1.3985853223619473
10019,All the President's Men,1976,56455803,36490,3.9550013702384215,0.8451838676123173
10020,Cowboys & Angels,2003,56492293,2368,3.589527027027027,0.9900305990763001
10021,Love Stinks,1999,56494661,2264,3.291077738515901,1.1953937968911204
10022,Downfall,2004,56496925,9695,3.9388344507478084,0.9553588618170354
10023,Motorcycle Mania 3: Jesse James Rides Again,2005,56506620,94,3.574468085106383,1.233308659250165
10024,Stanley & Iris,1990,56506714,1951,3.3531522296258327,0.9289683088268478
10025,The One,2001,56508665,20872,3.295084323495592,1.0346983118615392
10026,Show Me Love,1999,56529537,2191,3.3085349155636696,1.1551149118782613
10027,Witchboard: The Possession,1995,56531728,339,2.545722713864307,1.1496328744957012
10028,Elf,2003,56532067,83849,3.545158558837911,1.029512722696748
10029,A Bug's Life: Bonus Material,1998,56615916,275,3.770909090909091,1.0996979299744465
10030,Tango,1998,56616191,690,2.9695652173913043,1.1871051560598131
10031,Above the Law,1988,56616881,11702,3.354127499572723,1.1163127389173262
10032,NHL: Ultimate Gretzky,2003,56628583,145,3.268965517241379,1.350632916329603
10033,Faerie Tale Theatre: The Little Mermaid,1984,56628728,121,3.1074380165289255,1.2183287081897773
10034,Genghis Blues,1999,56628849,2897,3.877804625474629,1.0119654927832564
10035,Ani DiFranco: Trust,2004,56631746,172,3.552325581395349,1.2212485742236372
10036,The Man Without a Face,1993,56631918,15392,3.72752079002079,0.8872663448004732
10037,Panic in Year Zero / The Last Man on Earth: Double Feature,1962,56647310,154,3.357142857142857,1.1434657470413234
10038,The Three Stooges: Three Smart Saps,1942,56647464,1402,3.8894436519258204,1.2423413787355209
10039,The Incredible Mr. Limpet,1964,56648866,6510,3.685253456221198,0.9972376849458071
10040,The Last Supper,1996,56655376,3719,3.40548534552299,1.021222516691027
10041,The Flaming Brothers,1987,56659095,122,2.5901639344262297,1.1434352781948727
10042,The Glenn Miller Story,1953,56659217,4808,3.7735024958402663,0.9317768144913893
10043,Happily Ever After: Fairy Tales for Every Child,2004,56664025,407,3.152334152334152,1.287394262307517
10044,Final Analysis,1992,56664432,5326,3.1892602328201276,0.9750189619767866
10045,Mail Call: The Best of Season 1,2002,56669758,532,3.6353383458646618,1.2454848069402809
10046,Kill Bill: Vol. 1,2003,56670290,140564,3.7591915426424976,1.16535077062298
10047,Cop and a Half,1993,56810854,5652,2.3149327671620665,1.1438796546269867
10048,Birth of the Blues / Blue Skies: Double Feature,1941,56816506,190,3.194736842105263,1.0305714736624867
10049,Dead Meat,2004,56816696,245,2.5551020408163265,1.1579470264732683
10050,The Other Side of Sunday,1996,56816941,359,3.136490250696379,1.094824463761617
10051,Caligula,1980,56817300,6245,2.722978382706165,1.2168257674341465
10052,Johnny Tremain,1957,56823545,143,3.237762237762238,0.982063205335234
10053,She Shoots Straight,1989,56823688,125,2.688,1.046258094353396
10054,Scream 2,1997,56823813,19046,3.3273653260527145,0.9954183921819691
10055,The Adventures of Rocky and Bullwinkle,2000,56842859,2900,2.5006896551724136,1.102817492120735
10056,Star Trek: The Next Generation: Season 4,1990,56845759,8624,4.2897727272727275,0.9653588277647833
10057,Battle Athletes: Vol. 3: Go,1997,56854383,302,3.4072847682119205,1.4222731240647373
10058,Zelary,2003,56854685,2189,3.9575148469620833,0.9085776917822316
10059,Friends: Season 8,2001,56856874,18217,4.262172695833562,1.1336514811291654
10060,Brown's Requiem,1999,56875091,142,2.4225352112676055,0.9293640386661195
10061,Wonder Boys,2000,56875233,33175,3.5549058025621703,0.9645680547254949
10062,The Seventh Stream,2001,56908408,903,3.1018826135105204,1.0410334329839224
10063,Housesitter,1992,56909311,14615,3.2824495381457406,0.9516554999907441
10064,Rat Race,2001,56923926,20845,3.305349004557448,1.0709414080368345
10065,Bartleby,2002,56944771,1439,2.760250173731758,1.122851994593832
10066,Dilwale Dulhania Le Jayenge,1995,56946210,1262,3.87797147385103,1.1886973009787842
10067,Joni Mitchell: Shadows and Light,1979,56947472,196,3.6122448979591835,1.1529257641218753
10068,Yoga: Step by Step,2004,56947668,218,3.0458715596330275,1.0305901142079095
10069,Ozzy Osbourne: Crown Prince of Darkness,2002,56947886,262,2.2595419847328246,1.3568474139437463
10070,Reality Bites,1994,56948148,25247,3.479581732483067,0.9517038728195802
10071,Twitch of the Death Nerve,1971,56973395,199,3.0150753768844223,1.289608202488789
10072,A Good Marriage,1981,56973594,218,2.7155963302752295,1.1698956522061075
10073,On Approval,1943,56973812,126,2.857142857142857,1.1933299129658732
10074,The Wild Thornberrys Movie,2002,56973938,9015,3.5243483083749307,0.967606532193659
10075,Nosferatu the Vampyre,1979,56982953,5069,3.5387650424146773,1.071302213874065
10076,The Final Hit,2000,56988022,111,1.9639639639639639,0.8794749449993355
10077,"House, M.D.: Season 1",2004,56988133,1592,4.522613065326633,0.8599060402277984
10078,Two Mules for Sister Sara,1970,56989725,7013,3.665193212605162,0.8647173851419196
10079,Heartbreak Hotel,1988,56996738,537,2.9236499068901303,0.9744115792887248
10080,Chinese Roulette,1977,56997275,135,3.051851851851852,1.2491094221174126
10081,Horse Feathers,1932,56997410,3794,3.892198207696363,1.025878779975469
10082,Saturday Night Live: The Best of Jimmy Fallon,2005,57001204,1490,3.785234899328859,1.15313263665036
10083,Vicious,2003,57002694,235,1.6595744680851063,0.8623716862847296
10084,RoboCop: Dark Justice,2000,57002929,531,2.8192090395480225,1.2716257872279664
10085,"Jimmy Timmy Power Hour: Jimmy Neutron, Boy Genius / The Fairly Oddparents",2004,57003460,1000,3.779,1.1181050934505217
10086,The Adventures of Jimmy Neutron: Confusion Fusion,2002,57004460,1729,3.6859456333140543,1.0831450893087482
10087,W.C. Fields: International House,1933,57006189,103,3.0388349514563107,1.2689138394636097
10088,Strangers with Candy: Season 3,2000,57006292,2395,3.8768267223382047,1.320887896970504
10089,City Hunter: .357 Magnum,1989,57008687,136,3.036764705882353,1.1720274554810497
10090,Trishul,1978,57008823,222,3.4414414414414414,1.1944668582257625
10091,The Rolling Stones: Gimme Shelter,1970,57009045,3194,3.7836568566061364,1.0117510701258
10092,Kenny Chesney: Greatest Hits,2004,57012239,124,3.5725806451612905,1.326974409024543
10093,Sharpe 3: Sharpe's Company,1994,57012363,1615,3.986377708978328,0.9107885569200038
10094,Heavyweights,1995,57013978,3208,3.5084164588528677,1.0539932313819342
10095,The Saddle Club: The First Adventure,2001,57017186,318,3.408805031446541,1.294467358360757
10096,Married... with Children: Season 2,1987,57017504,4024,3.9167495029821073,1.1698574155164883
10097,Eurotrip,2004,57021528,43710,3.4317547471974374,1.089223899417903
10098,Wacky Races: The Complete Series,2004,57065238,133,3.210526315789474,1.3547612034895344
10099,Davy Crockett: 50th Anniversary Double Feature,1954,57065371,747,3.891566265060241,1.0074799684562143
10100,All the Real Girls,2003,57066118,7525,2.88265780730897,1.1999660484595625
10101,The Three Stooges: Goofs on the Loose,1934,57073643,718,4.047353760445683,1.108582605383738
10102,Fat Albert and the Cosby Kids: The Original Animated Series: Vol. 2,1973,57074361,58,2.9482758620689653,1.305458220426617
10103,The Cheerleaders Collection: The Cheerleaders,1973,57074419,514,2.6731517509727625,1.2700451094683538
10104,Triumph of Love,2002,57074933,1400,2.572142857142857,1.089139100203384
10105,Dragonball: The Magic Begins,1993,57076333,465,2.8236559139784947,1.5293120140911467
10106,Gunsmoke: Return to Dodge,1987,57076798,158,3.018987341772152,1.2037468876221538
10107,The Truth About Jane,2001,57076956,1611,3.6250775915580387,1.0639242169812848
